selection1_Text,selection1_URL,selection1_selection2_Date,selection1_selection2_selection3_Type
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,13-Aug-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,13-Aug-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,13-Aug-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,13-Aug-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,13-Aug-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,13-Aug-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,13-Aug-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,13-Aug-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,13-Aug-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,16-Jul-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,16-Jul-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,16-Jul-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,16-Jul-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,16-Jul-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,16-Jul-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,16-Jul-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,16-Jul-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,16-Jul-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,16-Jul-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,16-Jul-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,16-Jul-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,16-Jul-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,16-Jul-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,16-Jul-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,16-Jul-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,16-Jul-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,16-Jul-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,16-Jul-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,16-Jul-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,24-May-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,24-May-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,24-May-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,24-May-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,24-May-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,24-May-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,24-May-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,24-May-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,24-May-21,Blog Post
"Simone Biles, Sha’Carri Richardson, and How the Olympics Failed Black Women",https://www.aclu.org/news/racial-justice/simone-biles-shacarri-richardson-and-how-the-olympics-failed-black-women,24-May-21,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,26-Apr-23,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,26-Apr-23,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,26-Apr-23,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,26-Apr-23,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,26-Apr-23,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,26-Apr-23,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,26-Apr-23,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,26-Apr-23,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,26-Apr-23,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,26-Apr-23,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,3-Oct-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,3-Oct-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,3-Oct-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,3-Oct-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,3-Oct-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,3-Oct-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,3-Oct-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,3-Oct-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,3-Oct-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,3-Oct-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,1-Jun-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,1-Jun-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,1-Jun-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,1-Jun-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,1-Jun-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,1-Jun-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,1-Jun-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,1-Jun-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,1-Jun-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,1-Jun-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,31-May-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,31-May-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,31-May-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,31-May-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,31-May-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,31-May-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,31-May-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,31-May-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,31-May-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,31-May-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,9-Feb-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,9-Feb-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,9-Feb-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,9-Feb-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,9-Feb-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,9-Feb-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,9-Feb-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,9-Feb-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,9-Feb-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,9-Feb-22,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,19-Nov-21,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,19-Nov-21,Blog Post
Do Black People Have the Right to Bear Arms?,https://www.aclu.org/news/civil-liberties/do-black-people-have-the-right-to-bear-arms,19-Nov-21,Blog Post
